2026-02-05 18:47:12,784 - INFO - Loading CSV from output_with_qs_match.csv
2026-02-05 18:47:12,841 - INFO - Processing 19706 authors starting from row 0
2026-02-05 20:02:20,094 - INFO - Row 16363/19706: Searching for Sherraden, M.S.
2026-02-05 20:02:20,645 - INFO - Row 16364/19706: Searching for Birkenmaier, J.
2026-02-05 20:02:20,895 - INFO - Row 16365/19706: Searching for McClendon, G.
2026-02-05 20:02:21,120 - INFO - Row 16366/19706: Searching for Horwitz, S.
2026-02-05 20:02:21,349 - INFO - Row 16367/19706: Searching for Briar-Lawson, K.
2026-02-05 20:02:21,875 - INFO - Row 16368/19706: Searching for Loke, V.
2026-02-05 20:02:22,124 - INFO - Row 16369/19706: Searching for Birkenmaier, J.
2026-02-05 20:02:22,355 - INFO - Row 16370/19706: Searching for Hageman, S.A.
2026-02-05 20:02:22,794 - INFO - Row 16371/19706: Searching for Parniangtong, S.
2026-02-05 20:02:23,053 - INFO - Row 16372/19706: Searching for Čular, D.
2026-02-05 20:02:23,411 - INFO - Row 16373/19706: Searching for Padulo, J.
2026-02-05 20:02:23,683 - INFO - Row 16374/19706: Searching for Sporiš, G.
2026-02-05 20:02:24,027 - INFO - Row 16375/19706: Searching for Lee, N.
2026-02-05 20:02:24,283 - INFO - Row 16376/19706: Searching for Potocki, T.
2026-02-05 20:02:24,531 - INFO - Row 16377/19706: Searching for Shahini, B.
2026-02-05 20:02:24,782 - INFO - Row 16378/19706: Searching for Pillai, D.
2026-02-05 20:02:25,046 - INFO - Row 16379/19706: Searching for Kohli, B.
2026-02-05 20:02:25,281 - INFO - Row 16380/19706: Searching for Yarasheva, A.V.
2026-02-05 20:02:25,867 - INFO - Row 16381/19706: Searching for Taylor, E.B.
2026-02-05 20:02:26,481 - INFO - Row 16382/19706: Searching for Sabri, M.F.
2026-02-05 20:02:26,714 - INFO - Row 16383/19706: Searching for Schafferer, C.
2026-02-05 20:02:26,947 - INFO - Row 16384/19706: Searching for Tanase, M.F.
2026-02-05 20:02:27,142 - ERROR - Error searching for title 'Pre-service teachers’ awareness of interdisciplinary connections: Mathematics, financial literacy, and social justice issues': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3APre-service+teachers%E2%80%99+awareness+of+interdisciplinary+connections%3A+Mathematics%2C+financial+literacy%2C+and+social+justice+issues&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 20:02:27,143 - INFO - Row 16385/19706: Searching for Lucey, T.A.
2026-02-05 20:02:27,338 - ERROR - Error searching for title 'Pre-service teachers’ awareness of interdisciplinary connections: Mathematics, financial literacy, and social justice issues': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3APre-service+teachers%E2%80%99+awareness+of+interdisciplinary+connections%3A+Mathematics%2C+financial+literacy%2C+and+social+justice+issues&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 20:02:27,339 - INFO - Row 16386/19706: Searching for Bleischwitz, R.
2026-02-05 20:02:27,611 - INFO - Row 16387/19706: Searching for Welfens, P.J.J.
2026-02-05 20:02:28,019 - INFO - Row 16388/19706: Searching for Zhang, Z.
2026-02-05 20:02:28,325 - INFO - Row 16389/19706: Searching for Bi, Q.
2026-02-05 20:02:28,568 - INFO - Row 16390/19706: Searching for Finke, M.
2026-02-05 20:02:28,799 - INFO - Row 16391/19706: Searching for Huston, S.J.
2026-02-05 20:02:29,018 - INFO - Row 16392/19706: Searching for Fan, L.
2026-02-05 20:02:29,269 - INFO - Row 16393/19706: Searching for Chatterjee, S.
2026-02-05 20:02:29,509 - INFO - Row 16394/19706: Searching for Hensley, B.J.
2026-02-05 20:02:29,744 - INFO - Row 16395/19706: Searching for Jurgenson, J.B.
2026-02-05 20:02:29,981 - INFO - Row 16396/19706: Searching for Ferris, L.-A.
2026-02-05 20:02:30,230 - INFO - Row 16397/19706: Searching for Zainol, Z.
2026-02-05 20:02:30,468 - INFO - Row 16398/19706: Searching for Daud, Z.
2026-02-05 20:02:30,694 - INFO - Row 16399/19706: Searching for Chauhan, S.
2026-02-05 20:02:30,945 - INFO - Row 16400/19706: Searching for Md Nawi, F.A.
2026-02-05 20:02:31,309 - INFO - Checkpoint: Saved progress at row 16400
2026-02-05 20:02:31,309 - INFO - Row 16401/19706: Searching for Indapurkar, K.
2026-02-05 20:02:31,550 - INFO - Row 16402/19706: Searching for Antara, P.M.
2026-02-05 20:02:31,794 - INFO - Row 16403/19706: Searching for Musa, R.
2026-02-05 20:02:32,026 - INFO - Row 16404/19706: Searching for Ponder, N.
2026-02-05 20:02:32,291 - INFO - Row 16405/19706: Searching for Worthy, S.L.
2026-02-05 20:02:32,525 - INFO - Row 16406/19706: Searching for Igbokoyi, A.O.
2026-02-05 20:02:32,808 - INFO - Row 16407/19706: Searching for Daboer, J.N.
2026-02-05 20:02:33,048 - INFO - Row 16408/19706: Searching for Iledare, O.
2026-02-05 20:02:33,319 - INFO - Row 16409/19706: Searching for Jayanthi, M.
2026-02-05 20:02:33,545 - INFO - Row 16410/19706: Searching for Widyastuti, U.
2026-02-05 20:02:33,766 - INFO - Row 16411/19706: Searching for Suhud, U.
2026-02-05 20:02:34,009 - INFO - Row 16412/19706: Searching for Coşkuner Aktaş, S.
2026-02-05 20:02:34,232 - INFO - Row 16413/19706: Searching for Titko, J.
2026-02-05 20:02:34,776 - INFO - Row 16414/19706: Searching for Álvarez-Franco, P.B.
2026-02-05 20:02:35,083 - INFO - Row 16415/19706: Searching for Muñoz-Murillo, M.
2026-02-05 20:02:35,333 - INFO - Row 16416/19706: Searching for Restrepo-Tobón, D.A.
2026-02-05 20:02:35,579 - INFO - Row 16417/19706: Searching for Ševčík, K.
2026-02-05 20:02:36,005 - INFO - Row 16418/19706: Searching for Nasir, N.F.
2026-02-05 20:02:36,252 - INFO - Row 16419/19706: Searching for Roslin, R.M.
2026-02-05 20:02:36,516 - INFO - Row 16420/19706: Searching for Firouzi, S.
2026-02-05 20:02:36,754 - INFO - Row 16421/19706: Searching for Allahyari, M.S.
2026-02-05 20:02:36,984 - INFO - Row 16422/19706: Searching for Hadizadeh, F.
2026-02-05 20:02:37,248 - INFO - Row 16423/19706: Searching for Suhaimi, T.
2026-02-05 20:02:37,492 - INFO - Row 16424/19706: Searching for Sulaiman, N.
2026-02-05 20:02:37,729 - INFO - Row 16425/19706: Searching for Poh, L.M.
2026-02-05 20:02:37,948 - ERROR - Error searching for title 'Financial knowledge, financial management practices, financial pressure and financial stability among single female households in Malaysia': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AFinancial+knowledge%2C+financial+management+practices%2C+financial+pressure+and+financial+stability+among+single+female+households+in+Malaysia&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 20:02:37,949 - INFO - Row 16426/19706: Searching for Mohd Amim, O.
2026-02-05 20:02:38,224 - INFO - Row 16427/19706: Searching for Ab Mumin, A.G.
2026-02-05 20:02:38,482 - INFO - Row 16428/19706: Searching for Sabri, M.F.
2026-02-05 20:02:38,694 - ERROR - Error searching for title 'Moderation effect of gender on financial literacy, money attitude, financial strains and financial capability': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AModeration+effect+of+gender+on+financial+literacy%2C+money+attitude%2C+financial+strains+and+financial+capability&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 20:02:38,695 - INFO - Row 16429/19706: Searching for Aikhuele, D.O.
2026-02-05 20:02:38,947 - INFO - Row 16430/19706: Searching for Zimbardo, P.
2026-02-05 20:02:39,138 - ERROR - Error searching for title 'Time perspective and financial health: To improve financial health, traditional financial literacy skills are not sufficient. Understanding your time perspective is critical': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3ATime+perspective+and+financial+health%3A+To+improve+financial+health%2C+traditional+financial+literacy+skills+are+not+sufficient.+Understanding+your+time+perspective+is+critical&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 20:02:39,139 - INFO - Row 16431/19706: Searching for Clements, N.
2026-02-05 20:02:39,365 - ERROR - Error searching for title 'Time perspective and financial health: To improve financial health, traditional financial literacy skills are not sufficient. Understanding your time perspective is critical': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3ATime+perspective+and+financial+health%3A+To+improve+financial+health%2C+traditional+financial+literacy+skills+are+not+sufficient.+Understanding+your+time+perspective+is+critical&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 20:02:39,365 - INFO - Row 16432/19706: Searching for Rego Leite, U.
2026-02-05 20:02:39,555 - ERROR - Error searching for title 'Time perspective and financial health: To improve financial health, traditional financial literacy skills are not sufficient. Understanding your time perspective is critical': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3ATime+perspective+and+financial+health%3A+To+improve+financial+health%2C+traditional+financial+literacy+skills+are+not+sufficient.+Understanding+your+time+perspective+is+critical&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 20:02:39,557 - INFO - Row 16433/19706: Searching for Potočnik, D.
2026-02-05 20:02:39,777 - INFO - Row 16434/19706: Searching for Klačmer Čalopa, M.
2026-02-05 20:02:40,306 - INFO - Row 16435/19706: Searching for Marhayanie
2026-02-05 20:02:40,589 - INFO - Row 16436/19706: Searching for Mauricas, Ž.
2026-02-05 20:02:40,835 - INFO - Row 16437/19706: Searching for Sirikanchanarak, D.
2026-02-05 20:02:41,100 - INFO - Row 16438/19706: Searching for Gavurová, B.
2026-02-05 20:02:41,533 - INFO - Row 16439/19706: Searching for Huculová, E.
2026-02-05 20:02:41,919 - INFO - Row 16440/19706: Searching for Lall, P.
2026-02-05 20:02:42,172 - ERROR - Error searching for title 'Acceptability of a microfinance-based empowerment intervention for transgender and cisgender women sex workers in Greater Kuala Lumpur, Malaysia': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AAcceptability+of+a+microfinance-based+empowerment+intervention+for+transgender+and+cisgender+women+sex+workers+in+Greater+Kuala+Lumpur%2C+Malaysia&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 20:02:42,173 - INFO - Row 16441/19706: Searching for Shaw, S.A.
2026-02-05 20:02:42,380 - ERROR - Error searching for title 'Acceptability of a microfinance-based empowerment intervention for transgender and cisgender women sex workers in Greater Kuala Lumpur, Malaysia': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AAcceptability+of+a+microfinance-based+empowerment+intervention+for+transgender+and+cisgender+women+sex+workers+in+Greater+Kuala+Lumpur%2C+Malaysia&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 20:02:42,381 - INFO - Row 16442/19706: Searching for Saifi, R.
2026-02-05 20:02:42,607 - ERROR - Error searching for title 'Acceptability of a microfinance-based empowerment intervention for transgender and cisgender women sex workers in Greater Kuala Lumpur, Malaysia': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AAcceptability+of+a+microfinance-based+empowerment+intervention+for+transgender+and+cisgender+women+sex+workers+in+Greater+Kuala+Lumpur%2C+Malaysia&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 20:02:42,608 - INFO - Row 16443/19706: Searching for Sherman, S.G.
2026-02-05 20:02:42,824 - ERROR - Error searching for title 'Acceptability of a microfinance-based empowerment intervention for transgender and cisgender women sex workers in Greater Kuala Lumpur, Malaysia': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AAcceptability+of+a+microfinance-based+empowerment+intervention+for+transgender+and+cisgender+women+sex+workers+in+Greater+Kuala+Lumpur%2C+Malaysia&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 20:02:42,825 - INFO - Row 16444/19706: Searching for Azmi, N.N.
2026-02-05 20:02:43,029 - ERROR - Error searching for title 'Acceptability of a microfinance-based empowerment intervention for transgender and cisgender women sex workers in Greater Kuala Lumpur, Malaysia': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3AAcceptability+of+a+microfinance-based+empowerment+intervention+for+transgender+and+cisgender+women+sex+workers+in+Greater+Kuala+Lumpur%2C+Malaysia&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 20:02:43,030 - INFO - Row 16445/19706: Searching for Smith, T.E.
2026-02-05 20:02:43,261 - INFO - Row 16446/19706: Searching for Richards, V.
2026-02-05 20:02:43,763 - INFO - Row 16447/19706: Searching for Panisch, S.
2026-02-05 20:02:44,006 - INFO - Row 16448/19706: Searching for Wilson, T.
2026-02-05 20:02:44,253 - INFO - Row 16449/19706: Searching for Ekanem, I.U.
2026-02-05 20:02:44,483 - INFO - Row 16450/19706: Searching for Berková, K.
2026-02-05 20:02:44,724 - INFO - Row 16451/19706: Searching for Krpalek, P.
2026-02-05 20:02:45,220 - INFO - Row 16452/19706: Searching for Daou, R.A.
2026-02-05 20:02:45,501 - INFO - Row 16453/19706: Searching for Ekanem, I.U.
2026-02-05 20:02:45,774 - INFO - Row 16454/19706: Searching for Okello Candiya Bongomin, G.O.
2026-02-05 20:02:46,011 - INFO - Row 16455/19706: Searching for Munene, J.C.
2026-02-05 20:02:46,272 - INFO - Row 16456/19706: Searching for Ntayi, J.M.
2026-02-05 20:02:46,532 - INFO - Row 16457/19706: Searching for Akol Malinga, C.A.
2026-02-05 20:02:47,068 - INFO - Row 16458/19706: Searching for Longobardi, S.
2026-02-05 20:02:47,335 - INFO - Row 16459/19706: Searching for Adam, A.M.
2026-02-05 20:02:47,681 - INFO - Row 16460/19706: Searching for Okello Candiya Bongomin, G.
2026-02-05 20:02:48,297 - INFO - Row 16461/19706: Searching for Ntayi, J.M.
2026-02-05 20:02:48,561 - INFO - Row 16462/19706: Searching for Munene, J.C.
2026-02-05 20:02:48,802 - INFO - Row 16463/19706: Searching for Akol Malinga, C.A.
2026-02-05 20:02:49,053 - INFO - Row 16464/19706: Searching for Vlaev, I.
2026-02-05 20:02:49,287 - INFO - Row 16465/19706: Searching for Kim, J.
2026-02-05 20:02:49,536 - INFO - Row 16466/19706: Searching for Gutter, M.S.
2026-02-05 20:02:49,780 - INFO - Row 16467/19706: Searching for Spangler, T.
2026-02-05 20:02:50,045 - INFO - Row 16468/19706: Searching for de Moor, L.
2026-02-05 20:02:50,497 - INFO - Row 16469/19706: Searching for Verschetze, L.
2026-02-05 20:02:50,760 - INFO - Row 16470/19706: Searching for Seay, M.C.
2026-02-05 20:02:51,009 - INFO - Row 16471/19706: Searching for Preece, G.L.
2026-02-05 20:02:51,366 - INFO - Row 16472/19706: Searching for Mountain, T.P.
2026-02-05 20:02:51,629 - INFO - Row 16473/19706: Searching for Gutter, M.S.
2026-02-05 20:02:51,894 - INFO - Row 16474/19706: Searching for Ruiz-Menjivar, J.
2026-02-05 20:02:52,163 - INFO - Row 16475/19706: Searching for Çopur, Z.
2026-02-05 20:02:52,905 - INFO - Row 16476/19706: Searching for Osmane, S.
2026-02-05 20:02:53,516 - INFO - Row 16477/19706: Searching for Bowen, C.F.
2026-02-05 20:02:53,755 - INFO - Row 16478/19706: Searching for Keng-Hoong, K.-H.
2026-02-05 20:02:54,129 - INFO - Row 16479/19706: Searching for Cresenta Shakila Motha, L.
2026-02-05 20:02:54,396 - INFO - Row 16480/19706: Searching for Ramachandran, R.
2026-02-05 20:02:54,641 - INFO - Row 16481/19706: Searching for Chamboko, R.
2026-02-05 20:02:54,883 - INFO - Row 16482/19706: Searching for Kadira, G.
2026-02-05 20:02:55,116 - INFO - Row 16483/19706: Searching for Mundia, L.
2026-02-05 20:02:55,362 - INFO - Row 16484/19706: Searching for Okello Candiya Bongomin, G.
2026-02-05 20:02:55,667 - INFO - Row 16485/19706: Searching for Ntayi, J.M.
2026-02-05 20:02:55,911 - INFO - Row 16486/19706: Searching for Scott, C.R.
2026-02-05 20:02:56,180 - INFO - Row 16487/19706: Searching for Hermansson, C.
2026-02-05 20:02:56,389 - ERROR - Error searching for title 'Saving motives, gender, and the use of financial advisory services': 400 Client Error: Bad Request for url: https://api.openalex.org/works?api_key=0gNGJzrC3W8SseitbXSQ5n&filter=title.search%3ASaving+motives%2C+gender%2C+and+the+use+of+financial+advisory+services&per_page=5&select=id%2Ctitle%2Cauthorships
2026-02-05 20:02:56,390 - INFO - Row 16488/19706: Searching for El-Sawalhi, N.I.
2026-02-05 20:02:56,892 - INFO - Row 16489/19706: Searching for Fam, M.L.
2026-02-05 20:02:57,156 - INFO - Row 16490/19706: Searching for Tan, H.K.
2026-02-05 20:02:57,417 - INFO - Row 16491/19706: Searching for Konovessis, D.
2026-02-05 20:02:57,685 - INFO - Row 16492/19706: Searching for Ong, L.S.
2026-02-05 20:02:57,909 - INFO - Row 16493/19706: Searching for Cortes, B.S.
2026-02-05 20:02:58,142 - INFO - Row 16494/19706: Searching for Chiang, S.-H.
2026-02-05 20:02:58,382 - INFO - Row 16495/19706: Searching for Rizliyanto, E.
2026-02-05 20:02:58,628 - INFO - Row 16496/19706: Searching for Halloluwa, T.
2026-02-05 20:02:59,047 - INFO - Row 16497/19706: Searching for Vyas, D.
2026-02-05 20:02:59,297 - INFO - Row 16498/19706: Searching for Usoof, H.
2026-02-05 20:02:59,661 - INFO - Row 16499/19706: Searching for Ali, M.
2026-02-05 20:02:59,916 - INFO - Row 16500/19706: Searching for Raza, S.A.
2026-02-05 20:03:00,294 - INFO - Checkpoint: Saved progress at row 16500
2026-02-05 20:03:00,294 - INFO - Row 16501/19706: Searching for Mahdzan, N.S.
2026-02-05 20:03:00,542 - INFO - Row 16502/19706: Searching for Zainudin, R.
2026-02-05 20:03:00,780 - INFO - Row 16503/19706: Searching for Trunk, A.
